Name,URL,Cuisines,Area,Timing,Full_Address,PhoneNumber,IsHomeDelivery,isTakeaway,isIndoorSeating,isVegOnly,Dinner Ratings,Dinner Reviews,Delivery Ratings,Delivery Reviews,KnownFor,PopularDishes,PeopleKnownFor,AverageCost,latitudes,longitudes
Food@149,https://www.zomato.com/kolkata/food@149-sector-5-salt-lake,"North Indian, Chinese, Bengali, Desserts, Rolls, Biryani","Sector 5, Salt Lake, Kolkata",,"N.P. 14, 1st Floor, Gobinda Bhaban, Nayapatti, Bidhan Nagar, Sector 5, Salt Lake, Kolkata",919051000000,1,0,0,0,-,0,3.8,415,,,,150,22.5582184,88.4129084
The Mighty Bowl,https://www.zomato.com/kolkata/the-mighty-bowl-new-town,"Fast Food, North Indian, Biryani","New Town, Kolkata",,"Opposite TCS Gitanjali, Sardarpara, Jamshed Ji Tata Road, Action Area 2, New Town, Kolkata",917440000000,1,0,0,0,-,0,3.9,226,,,,200,22.59591305,88.48786528277952
Bhukkhars Biryani,https://www.zomato.com/kolkata/bhukkhars-biryani-bangur,"Biryani, North Indian, Chinese, Mughlai, Kebab","Bangur, Kolkata",,"389/1, Urbi Apartment, Dum Dum Park, Near Tank 4, Bangur, Kolkata",916289000000,1,0,0,0,-,0,4,150,,,,200,22.6058971,88.4111177
Nalin Chandra Das & Sons,https://www.zomato.com/kolkata/nalin-chandra-das-sons-1-new-town,Mishti,"New Town, Kolkata",Opens at 8am,"DA-DB Block, NKDA Market, Action Area 1, Near Tank 8, New Town, Kolkata",919232000000,1,1,1,1,3.7,81,4,3131,,,,300,22.59591305,88.48786528277952
The Asian Wok,https://www.zomato.com/kolkata/the-asian-wok-new-town,"Chinese, Thai, Asian","New Town, Kolkata",,"Shop A/08, Action Area-1d, Mouza Chakpanchuria, New Town, Kolkata",917605000000,1,0,0,0,-,0,3.9,308,,,,200,22.59591305,88.48786528277952
Nitesh Pizza House,https://www.zomato.com/kolkata/nitesh-pizza-house-2-sector-4-salt-lake,"Pizza, Fast Food, Sandwich, Shake","Sector 4, Salt Lake, Kolkata",,"P 351, Sukant Nagar, Sector 4, Salt Lake, Kolkata",917278000000,1,0,0,0,-,0,-,31,,,,150,22.5731234,88.4129121
Calcutta Cravings,https://www.zomato.com/kolkata/calcutta-cravings-sector-5-salt-lake,"Bengali, Fast Food, Rolls, Momos","Sector 5, Salt Lake, Kolkata",,"AL-231, Sector 5, Salt Lake, Kolkata",917003000000,1,0,0,0,-,0,3.9,70,,,,150,22.5582184,88.4129084
Keventers Ice Creams,https://www.zomato.com/kolkata/keventers-ice-creams-sector-5-salt-lake,"Beverages, Desserts, Ice Cream, Shake","Sector 5, Salt Lake, Kolkata",,"GP & A2, M2, N2, Omega Building, Sector 5, Salt Lake, Kolkata",918336000000,1,0,0,1,-,0,4.4,388,,,,200,22.5582184,88.4129084
Sigree,https://www.zomato.com/kolkata/sigree-sector-1-salt-lake,"North Indian, Biryani","Sector 1, Salt Lake, Kolkata",,"Shop 2 & 3, Ground Floor, CF-326, Sector 1, Salt Lake, Kolkata",919331000000,1,0,0,0,-,0,4.5,361,,,"Cute Packaging, Food Presentation, Great Portions, Worth the Money, Great Food, Timely Service",250,22.57002545,88.43478465637821
Wasabee,https://www.zomato.com/kolkata/wasabee-sector-3-salt-lake,"Japanese, Asian, Chinese, Thai, Oriental, Korean, Desserts, Filipino","Sector 3, Salt Lake, Kolkata",Opens at 11am,"IA-169, Sector 3, Salt Lake, Kolkata",919164000000,1,1,0,0,-,0,3.6,87,,,"Food Presentation, Worth the Money, Great Portions, Delicious Food",350,22.5708433,88.41104103863965
Calcutta 64,https://www.zomato.com/kolkata/calcutta-64-sector-1-salt-lake,"Sandwich, Burger, Continental, Wraps, Seafood, Thai, Italian, Desserts","Sector 1, Salt Lake, Kolkata",Opens at 11:30am,"BC 25, Sector 1, Salt Lake, Kolkata",913341000000,1,1,1,0,4.4,2766,4.1,9023,,"Ginger Lime Soda, Choco Latte, Choco Cream, Hazelnut Frappe, Mocha Frappe, Cappuccino Coffee","Lovely Cafe, Live Performances, Pocket Friendly Prices, Delivery Timing, Classy Ambience, Affordable",850,22.57002545,88.43478465637821
Oye Balle Balle Dhaba,https://www.zomato.com/kolkata/oye-balle-balle-dhaba-sector-3-salt-lake,"North Indian, Biryani, Mughlai, Chinese, Kebab","Sector 3, Salt Lake, Kolkata",12noon â€“ 2am (Today),"Plot 16, FE Block, Sector 3, Salt Lake, Kolkata",913340000000,1,1,1,0,4.2,759,4.1,3084,,"Veg Jalfrezi, Mushroom Masala, Panneer Butter Masala, Chicken Lababdar, Butter Nan, Chicken Tikka Masala","Dhaba Ambience, Dhaba Feel, Behaviour of the Staff, Themed Decor, Affordable Rate, Comfortable Seating Area",800,22.5708433,88.41104103863965
Arsalan Star Biryani,https://www.zomato.com/kolkata/arsalan-star-biryani-1-new-town,"Biryani, Kebab","New Town, Kolkata","12midnight â€“ 5am, 11:30am â€“ 12midnight (Today)","A-47, NKDA Market, Unitech Gate 1, New Town, Kolkata",917003000000,1,1,0,0,-,0,3.5,87,,,,150,22.59591305,88.48786528277952
Food Neest,https://www.zomato.com/kolkata/food-neest-new-town,"North Indian, Chinese, Mughlai","New Town, Kolkata",,"Thakdari Neye Para, Krishnapur, New Town, Kolkata",918902000000,1,0,0,0,-,0,4,159,,,"Worth the Money, Timely Service, Delicious Food, Quality",150,22.59591305,88.48786528277952
Thali Ghar,https://www.zomato.com/kolkata/thali-ghar-new-town,"North Indian, Bengali, Chinese, Beverages","New Town, Kolkata",Opens at 8:30am,"AI 130, Street 20, Action Area 1, New Town, Kolkata",919051000000,1,1,1,0,-,3,4,37,,,,400,22.59591305,88.48786528277952
Domenico's Pizza,https://www.zomato.com/kolkata/domenicos-pizza-new-town,"Pizza, Fast Food, Beverages","New Town, Kolkata",,"Ward 26, Bhangar More, New Town, Kolkata",919674000000,1,0,0,0,-,0,3,61,,,,200,22.59591305,88.48786528277952
Zaareen,https://www.zomato.com/kolkata/zaareen-kestopur,"North Indian, Biryani, Chinese, Kebab, Fast Food","Kestopur, Kolkata",Opens at 12noon,"Tarulia, Krishnapur Main Road, Kestopur, Kolkata",918589000000,1,1,0,0,-,0,3.9,15700,,"Chicken Lababdar, Raita, Firni, Veg Fried Rice, Naan, Kebabs","Excellent Packaging, Quick Delivery, Great Quality, Packing, Awesome Food, Good Quantity",200,22.5837959,88.4351768
New Simla Restaurant And Caterer,https://www.zomato.com/kolkata/new-simla-restaurant-and-caterer-sector-4-salt-lake,Biryani,"Sector 4, Salt Lake, Kolkata",Opens at 11am,"Plot 03/0030, Santinagar, Sector 4, Salt Lake, Kolkata",917597000000,1,1,0,0,2.8,20,3.4,494,,,,250,22.5731234,88.4129121
Deja Bowl,https://www.zomato.com/kolkata/deja-bowl-1-sector-5-salt-lake,"North Indian, Healthy Food, Biryani","Sector 5, Salt Lake, Kolkata",,"DN 37, Sector 5, Salt Lake, Kolkata",918420000000,1,0,0,0,-,0,4.2,138,,,"Good Quality, Packaging, Quantity, Value for Money, Food",150,22.5582184,88.4129084
Haldiram's,https://www.zomato.com/kolkata/haldirams-kankurgachi,"North Indian, Fast Food, South Indian, Street Food, Chinese, Desserts, Beverages, Mishti","Kankurgachi, Kolkata",Opens at 7:30am,"P20, C.I.T. Road, Scheme VII M, Kankurgachi, Kolkata",917044000000,1,1,1,1,3.8,239,4.2,9817,,"Soan Papdi, Kachori Sabzi, Pav Bhaji, Snacks, Noodles","Parking Space Available, Hygienic Place, Good Packing, Reasonable Rate, Packed on Weekends, Staff Behaviour",300,22.578972450000002,88.39151741636809
Bangaliyana,https://www.zomato.com/kolkata/bangaliyana-kestopur,"North Indian, Chinese, Fast Food, Bengali","Kestopur, Kolkata",11:30am â€“ 2:30am (Today),"AG-57, Maheshwar Apartment, Krishnapur, Hanapar, Kestopur, Kolkata",917044000000,1,1,0,0,-,0,3.6,24700,,"Fish Fry, Roll, Paratha, Momo","Combos, Good Quantity, Cute Packaging, Food Presentation, Extensive Menu, Nice Food",200,22.5837959,88.4351768
Mughal Arsalan Biryani,https://www.zomato.com/kolkata/mughal-arsalan-biryani-college-street,"Biryani, North Indian","College Street, Kolkata",Opens at 11am,"112B, MG Road, College Street, Kolkata",918013000000,1,1,1,0,3.7,93,3.8,10700,,,"Quantity for Money, Weekend Brunch, Family Crowd, Student Crowd, Elaborate Menu, Good Quality",300,22.5671979,88.3601304
Azad Hind Dhaba,https://www.zomato.com/kolkata/azad-hind-dhaba-sector-1-salt-lake,"North Indian, Chinese, Mughlai, Rolls, Biryani","Sector 1, Salt Lake, Kolkata",Opens at 11am,"CF 162, Near Bikash Bhawan, Sector 1, Salt Lake, Kolkata",918337000000,1,1,1,0,3.2,726,4,6433,,"Keema Mutter, Authentic Punjabi Food, Panneer Butter Masala, Kadhai Chicken, Chicken Curry, Butter Chicken","Great Seating Capacity, Very Cheap, Desi Vibes, Pocket Friendly, Good Value, Decent Place",700,22.57002545,88.43478465637821
edabba,https://www.zomato.com/kolkata/edabba-sector-5-salt-lake,"Chinese, North Indian, Biryani, Desserts, Beverages","Sector 5, Salt Lake, Kolkata",,"DAG 4651, Nayapatty, Sector 5, Salt Lake, Kolkata",918100000000,1,0,0,0,-,0,3.9,6423,,"Malai Kofta, Thali, Chilli Chicken, Soup, Drinks, Noodles","Good Options, Healthy Food, Good Taste, Proper Packaging, Packing, Customizable Food",150,22.5582184,88.4129084
Subway,https://www.zomato.com/kolkata/subway-1-lake-town,"Healthy Food, Fast Food, Sandwich, Salad, Beverages, Wraps","Lake Town, Kolkata",Opens at 10am,"209, Lake Town, Kolkata",913340000000,1,1,1,0,3.2,133,3.9,5494,,"Chocolate Cookies, Roasted Chicken, Cookie, Salad, Sandwich","Not very Crowded, Cute Little Place, Pocket Friendly, Healthy Food, Polite Staff, Ambiance",400,26.254624,88.1820651
Gupta's Veg,https://www.zomato.com/kolkata/guptas-veg-kestopur,"North Indian, Chinese","Kestopur, Kolkata",Opens at 12noon,"BC 1, V.I.P. Crossing, Prafulla Kanan East, Kestopur, Kolkata",919883000000,1,1,1,0,4,607,4,34100,,"Kaju Curry, Panneer Butter Masala, Jeera Rice, Aloo Paratha, Gulab Jamun, Noodle","Large Servings, Pure Veg, Family Place, Nice Food, Contactless Delivery, Tasty Food",400,22.5837959,88.4351768
Kabuliwala,https://www.zomato.com/kolkata/kabuliwala-lake-town,"Biryani, Mughlai, Rolls","Lake Town, Kolkata",Opens at 11:30am,"70, Gholaghata Road, Sreebhumi, Lake Town, Kolkata",917676000000,1,1,0,0,-,0,4,2007,,,,200,26.254624,88.1820651
The French Loaf,https://www.zomato.com/kolkata/the-french-loaf-sector-1-salt-lake,"Bakery, Desserts, Fast Food, Pizza","Sector 1, Salt Lake, Kolkata",Opens at 7am,"AB 10, Near Punjab National Bank Circle, Sector 1, Salt Lake, Kolkata",918101000000,1,1,1,0,3.9,235,4,988,,"Chicken Danish, Quiche, Pastries, Hot Chocolate, Breads, Sandwiches","Breakfast, Nice Place, Staff, Prices, Ambiance, Packaging",400,22.57002545,88.43478465637821
Domino's Pizza,https://www.zomato.com/kolkata/dominos-pizza-lake-town,"Pizza, Fast Food, Beverages, Desserts","Lake Town, Kolkata",10:30am â€“ 2:57am (Today),"441, Canal Street, Near Gokul Banquet, Lake Town, Kolkata",913341000000,1,1,1,0,4,410,4.2,7786,,"Veg Extravaganza Pizza, Thick Crust Pizza, Chicken Dominator, Barbeque Chicken, Chicken Sausages, Choco Lava Cake","Good and Nice to Enjoy, Elegantly Decorated, Economical, Delivery Time, Polite Staff, Quick Service",400,26.254624,88.1820651
Monginis,https://www.zomato.com/kolkata/monginis-4-bangur,"Bakery, Fast Food, Desserts","Bangur, Kolkata",Opens at 8:50am,"1008/28, Jassore Road, Near Bangur China Mandir, Bangur, Kolkata",918778000000,1,1,1,0,3.1,15,4.1,356,,,,300,22.6058971,88.4111177
Maa Tara Food Corner,https://www.zomato.com/kolkata/maa-tara-food-corner-kestopur,"North Indian, Chinese, Bengali","Kestopur, Kolkata",Opens at 11:30am,"BH-6, Hanapara, Kestopur, Kolkata",917044000000,1,1,1,0,3.6,125,3.6,14000,,,"Variety of Pizza, Weekend Brunch, Good Wifi, Great Taste, Student Crowd, Customizable Food",300,22.5837959,88.4351768
Kwality Wallâ€™s Frozen Dessert and Ice Cream Shop,https://www.zomato.com/kolkata/kwality-walls-frozen-dessert-and-ice-cream-shop-1-kestopur,"Ice Cream, Desserts","Kestopur, Kolkata",,"BG 32, Krishnapur, Kestopur, Kolkata",919124000000,1,0,0,0,-,0,4.5,351,,,,100,22.5837959,88.4351768
Mama Mia!,https://www.zomato.com/kolkata/mama-mia-bangur,"Ice Cream, Desserts, Beverages","Bangur, Kolkata",Opens tomorrow at 12midnight,"117, Ground Floor, Block-A, Bangur Avenue, Bangur, Kolkata",919830000000,1,1,0,0,-,0,4.4,1856,,,,200,22.6058971,88.4111177
Gupta Brothers,https://www.zomato.com/kolkata/gupta-brothers-bara-bazar,"Mishti, Chinese, North Indian, Fast Food, Beverages","Bara Bazar, Kolkata",Opens at 7:30am,"161, Chittranjan Avenue, Opposite Mahajati Sadan, Bara Bazar, Kolkata",917724000000,1,1,1,1,3.7,156,4.2,11400,,"Kadhai Paneer, Chole, Kachori, Samosa, Paneer Tikka, Kulcha","Family Crowd, Extensive Menu, Elaborate Menu, Customizable Food, Food Presentation, Worth the Money",300,22.5801792,88.3528098
La Pinoâ€™z Pizza,https://www.zomato.com/kolkata/la-pinoz-pizza-sector-5-salt-lake,"Pizza, Fast Food, Beverages","Sector 5, Salt Lake, Kolkata",10am â€“ 4am (Today),"Shop 3, E2-4, Ground Floor, Block GP, Sector 5, Salt Lake, Kolkata",918583000000,1,1,1,0,4.2,251,3.9,8329,,"Sweet Corn Pizza, Chicken Tikka Pizza, Choco Lava, Pizzas, White Sauce Pasta, Cheesecake","Best Services, Unique Menu, Reasonable Cost, Prompt Delivery, Amazing Restaurant, Great Packaging",800,22.5582184,88.4129084
NIC - Natural Ice Creams,https://www.zomato.com/kolkata/nic-natural-ice-creams-bangur,"Ice Cream, Desserts","Bangur, Kolkata",,"272, LP 89/9/2, Main Avenue, Ground Floor, Block B, Bangur, Kolkata",919064000000,1,0,0,0,-,0,4.5,6774,,,"Delicious Taste, Spill Proof Packaging, Worth the Money, Value for Money, Flavour, Great Portions",100,22.6058971,88.4111177
The Biryani Inc.,https://www.zomato.com/kolkata/the-biryani-inc-dum-dum,"Biryani, Mughlai, Afghan","Dum Dum, Kolkata",,"325, Rafi Ahmed Kidwai Road, Dum Dum, Kolkata",917045000000,1,0,0,0,-,0,4.1,15900,,"Chicken Tikka Biryani, Phirni, Chaap, Paneer Tikka, Raita, Chicken Bharta","Generous Portions, Great Taste, Good Quantity, Good Taste, Proper Packaging, Tasty",200,22.6211141,88.3928973
Annapurna Khabar Ghar & Restaurant,https://www.zomato.com/kolkata/annapurna-khabar-ghar-restaurant-dum-dum,"North Indian, Chinese, Bengali, Rolls, Momos","Dum Dum, Kolkata",Opens at 9am,"433, PK Guha Road, Dum Dum, Kolkata",919836000000,1,1,0,0,-,0,3.9,7666,,"Egg Thali, Veg Thali, Momo, Roll, Fish","Fair Prices, Proper Packaging, Awesome Food, Good Service, Quantity, Good Quality",100,22.6211141,88.3928973
6 Ballygunge Place,https://www.zomato.com/kolkata/6-ballygunge-place-sector-1-salt-lake,"Bengali, Fast Food","Sector 1, Salt Lake, Kolkata",Opens at 12noon,"DD 31A, Sector 1, Salt Lake, Kolkata",918274000000,1,1,1,0,4.4,1739,4.2,1695,Quintessential Bengali feel in terms of food and ambiance,"Bhapa Doi, Doi Chicken, Ilish Paturi, Kasha Mangsho, Gondhoraj Ghol, Bhetki Fish Fry","Family Place, Relaxed Atmosphere, Service Time, Themed Decor, Affordable, Helpful Staff",600,22.57002545,88.43478465637821
Bhojohori Manna,https://www.zomato.com/kolkata/bhojohori-manna-sector-1-salt-lake,"Bengali, Desserts, Seafood, North Indian, Fast Food","Sector 1, Salt Lake, Kolkata",Opens at 12noon,"CF 206, Sector 1, Salt Lake, Kolkata",919340000000,1,1,1,0,3.6,556,3.9,828,Bengali Food,"Bhetki Rongpuri Fry, Chicken Dak Bunglow, Chicken Dakbunglow, Mochar Ghonto, Gurer Ice Cream, Dab Chingri","Great Taste, Nice Food, Preparation, Best Place, Menu, Good Place",700,22.57002545,88.43478465637821
Abar Khaboo,https://www.zomato.com/kolkata/abar-khaboo-paikpara,"Biryani, North Indian, Chinese","Paikpara, Kolkata",Opens at 12:30pm,"26/42, Dum Dum Road, Near Chiria More, Paikpara, Kolkata",917059000000,1,1,1,0,4.1,776,3.9,27900,,"Noodle, Chili Chicken, Fish Fry, Fried Rice","Quantity and Quality of Food, Customizations Available, Economical, Menu Options, Cozy Ambiance, Great Recommendations",250,22.6120515,88.3855648
Tandoor-E-Punjab,https://www.zomato.com/kolkata/tandoor-e-punjab-dum-dum,"Momos, North Indian, Mughlai, Kebab, Biryani, Chinese","Dum Dum, Kolkata",Opens at 12noon,"26/50, Chiriamore Crossing, PaikPara, Dum Dum, Kolkata",913325000000,1,1,1,0,3.9,397,3.9,8512,,"Tandoori Butter Masala, Rumali Roti, Chicken Tandoori, Chicken Bharta, Kababs, Mutton Biryani","Nice Food, Portion Size, Proper Packaging, Tasty Food, Food Presentation, Price",400,22.6211141,88.3928973
Denzong Kitchen,https://www.zomato.com/kolkata/denzong-kitchen-lake-town,"Tibetan, Chinese","Lake Town, Kolkata",Opens at 12:30pm,"351/A, Jessore Road, Near Lake Town Bus Stand, Lake Town, kolkata",919330000000,1,1,1,0,3.5,28,4,1641,,,"Very Affordable, Best in Service, Served Quickly, Clean and Hygienic Place, Amazing Food, Delicious Taste",300,26.254624,88.1820651
Baskin Robbins,https://www.zomato.com/kolkata/baskin-robbins-1-sector-1-salt-lake,"Ice Cream, Desserts, Beverages","Sector 1, Salt Lake, Kolkata",Opens at 11am,"Cool Heaven, BF-23, Sector 1, Salt Lake, Kolkata",917045000000,1,1,0,1,-,0,4.1,704,,,,150,22.57002545,88.43478465637821
Bhikharam Chandmal Rajuji,https://www.zomato.com/kolkata/bhikharam-chandmal-rajuji-lake-town,"Mishti, Fast Food, Street Food, South Indian, North Indian, Chinese, Beverages","Lake Town, Kolkata",Opens at 7am,"270, Bangur Avenue, Lake Town, Kolkata",918584000000,1,1,0,1,-,0,4.1,3631,,,,100,26.254624,88.1820651
Bake India,https://www.zomato.com/kolkata/bake-india-kankurgachi,"Bakery, Desserts, Fast Food","Kankurgachi, Kolkata",Opens at 11am,"P-169, C.I.T, Scheme 7 M, Ward 32, Kankurgachi, Kolkata",918240000000,1,1,0,0,-,0,4.2,114,,,,50,22.578972450000002,88.39151741636809
Spice Rice,https://www.zomato.com/kolkata/spice-rice-kestopur,"Chinese, North Indian, Fast Food, Biryani","Kestopur, Kolkata","12midnight â€“ 3am, 11am â€“ 12midnight (Today)","BH-6, Hana Para, Kestopur, Kolkata",919837000000,1,1,0,0,-,0,3.6,3223,,,,150,22.5837959,88.4351768
Saima Restaurant,https://www.zomato.com/kolkata/saima-restaurant-1-chowringhee,"North Indian, Mughlai, Bengali, Rolls, Biryani","Chowringhee, Kolkata",Opens at 10:30am,"8/1A, Nanda Lal Basu Sarani, Ward 63, Chowringhee, Kolkata",919008000000,1,1,1,0,3.7,421,3.9,23100,,"Chicken Chaanp, Rumali Roti, Tikka Butter Masala, Chicken Roll, Rolls, Mutton Biryani","Comfortable Seating Area, Affordable, Nice Food, Good Taste, Good Service, Great Food",500,22.5597635,88.3504718
Aamio Bengali,https://www.zomato.com/kolkata/aamio-bengali-bangur,"Bengali, Bangladeshi","Bangur, Kolkata",,"141, Block A, Bangur, Kolkata",919642000000,1,0,0,0,-,0,3.9,364,,,,150,22.6058971,88.4111177
The Belgian Waffle Co.,https://www.zomato.com/kolkata/the-belgian-waffle-co-sector-1-salt-lake,"Desserts, Beverages, Waffle","Sector 1, Salt Lake, Kolkata",Opens at 12noon,"AE 504, Sector 1, Salt Lake, Kolkata",918698000000,1,1,0,0,-,0,4.3,2357,,"Nutella Waffle, Red Velvet Waffle, Chocolate Overload, Chocolate Waffle, Waffles","Great Fragrance, Table Service, Pocket Friendly, Best Place, Staff, Quantity",150,22.57002545,88.43478465637821
Sai Jalpan Junction,https://www.zomato.com/kolkata/sai-jalpan-junction-lake-town,"South Indian, North Indian","Lake Town, Kolkata",Opens at 8am,"Lake Town Road, Block B, Lake Town, Kolkata",919331000000,1,1,0,0,-,0,4.1,3866,,,"Extensive Menu, Worth the Money, Food Presentation, Great Portions, Timely Service, Value for Money",100,26.254624,88.1820651
Sharma Snacks,https://www.zomato.com/kolkata/sharma-snacks-lake-town,"Street Food, Mithai, Fast Food, Beverages","Lake Town, Kolkata",Opens at 7am,"334/A, Lake Town, Kolkata",919330000000,1,1,0,1,-,0,4,1353,,"Club Kachori, Dhokla, Tea, Chutney",,100,26.254624,88.1820651
Rang De Basanti Dhaba,https://www.zomato.com/kolkata/rang-de-basanti-dhaba-nagerbazar,"North Indian, Mughlai, Beverages","Diamond Plaza Mall, Jessore Road, Kolkata",Opens at 11am,"68, Fourth Floor, Diamond Plaza Mall, Nagerbazar, Kolkata",919007000000,1,1,1,0,4.1,1791,4,6171,The Typical Dhaba Atmosphere With Finger Licking Butter Chicken,"Hari Mirch Parantha, Afghani Murgh Tikka, Reshmi Tikka, Keema Pulao, Rara Mutton, Authentic Punjabi Food","Desi Vibes, Dhaba Ambience, Dhaba Feel, Very Cheap, Great Seating Capacity, Pocket Friendly",600,22.6154935,88.41246618096514
Chaccha Jaan Biryani Aur Kebab Waale,https://www.zomato.com/kolkata/chaccha-jaan-biryani-aur-kebab-waale-picnic-garden,"Biryani, North Indian, Chinese, Rolls, Mughlai","Picnic Garden, Kolkata",12noon â€“ 2am (Today),"5, Chowbhagha Road, CN Roy Road, Picnic Garden, Kolkata",919884000000,1,1,1,0,3.3,14,3.9,13600,,"Chicken Tikka Makhanwala, Phirni, Butter Chicken, Chaap, Mutton Biryani, Kebabs","Generous Portions, Best Quality, Spill Proof Packaging, Contactless Delivery, Perfect Presentation, Great Taste",600,22.5259951,88.3892586
Kreamz,https://www.zomato.com/kolkata/kreamz-bangur,"Bakery, Desserts, Fast Food","Bangur, Kolkata",,"Shop 16 & 17, 1-20, Bangur Avenue, Block C, Lake Town, Bangur, Kolkata",917004000000,1,0,0,0,-,0,4.2,102,,,,100,22.6058971,88.4111177
LunchBox - Meals and Thalis,https://www.zomato.com/kolkata/lunchbox-meals-and-thalis-dum-dum,"North Indian, Healthy Food, Shake, Desserts","Dum Dum, Kolkata",,"P 206, Bangur Avenue, Block A, Dum Dum, Kolkata",917305000000,1,0,0,0,-,0,3.8,146,,,,200,22.6211141,88.3928973
